308,537138,308
309,571931,309
310,554948,310
311,554366,311
312,564091,312
313,537210,313
314,544940,314
315,545530,315
316,563248,316
317,563722,317
318,571474,318
319,571508,319
320,572459,320
321,572045,321
322,554270,322
323,571509,323
324,571409,324
325,572307,325
326,563246,326
327,572451,327
328,545568,328
329,572025,329
330,545648,330
331,572540,331
332,545464,332
333,571477,333
334,572287,334
335,545545,335
336,536876,336
337,563354,337
338,536742,338
339,554556,339
340,554270,340
341,545475,341
342,536378,342
343,545019,343
344,536821,344
345,554356,345
346,536375,346
347,545053,347
348,545302,348
349,563855,349
350,544907,350
351,554814,351
352,563195,352
353,554157,353
354,571557,354
355,536544,355
356,563714,356
357,555199,357
358,537141,358
359,545150,359
360,563431,360
361,572550,361
362,554520,362
363,C545510,363
364,555110,364
365,572549,365
366,571701,366
367,544894,367
368,563505,368
369,544906,369
370,572291,370
371,571909,371
372,545545,372
373,554995,373
374,544833,374
375,554986,375
376,555095,376
377,554509,377
378,571653,378
379,554991,379
380,537136,380
381,554665,381
382,554511,382
383,544803,383
384,571665,384
385,537222,385
386,572302,386
387,545411,387
388,572292,388
389,536637,389
390,545004,390
391,572132,391
392,563366,392
393,554520,393
394,554855,394
395,536592,395
396,545082,396
397,536539,397
398,571797,398
399,537196,399
400,537202,400
401,563848,401
402,571312,402
403,572082,403
404,536858,404
405,571740,405
406,572186,406
407,571463,407
408,554935,408
409,571660,409
410,536943,410
411,554382,411
412,571438,412
413,572127,413
414,544810,414
415,554648,415
416,571671,416
417,554549,417
418,555276,418
419,554511,419
420,563256,420
421,572186,421
422,536623,422
423,545062,423
424,571931,424
425,544933,425
426,554465,426
427,555125,427
428,572090,428
429,554514,429
430,537219,430
431,554985,431
432,545550,432
433,536876,433
434,571498,434
435,563238,435
436,536863,436
437,572472,437
438,571841,438
439,571438,439
440,571653,440
441,564042,441
442,572318,442
443,536587,443
444,572447,444
445,572315,445
446,536938,446
447,545477,447
448,572550,448
449,563720,449
450,536876,450
451,571441,451
452,545052,452
453,563580,453
454,563355,454
455,554376,455
456,572096,456
457,554498,457
458,C545509,458
459,C564108,459
460,554151,460
461,571679,461
462,563213,462
463,563708,463
464,555257,464
465,536390,465
466,554124,466
467,571676,467
468,571409,468
469,554275,469
470,554814,470
471,563699,471
472,555250,472
473,536796,473
474,545400,474
475,536406,475
476,563404,476
477,563191,477
478,545085,478
479,545024,479
480,563209,480
481,536544,481
482,536975,482
483,536464,483
484,545313,484
485,563736,485
486,572192,486
487,572103,487
488,564039,488
489,536796,489
490,572296,490
491,555124,491
492,537040,492
493,564093,493
494,545031,494
495,572058,495
496,571428,496
497,572076,497
498,571298,498
499,571909,499
500,572216,500
501,554906,501
502,544886,502
503,563569,503
504,555011,504
505,572121,505
506,572307,506
507,545004,507
508,545062,508
509,537201,509
510,554124,510
511,563502,511
512,571937,512
513,563714,513
514,545191,514
515,563195,515
516,554163,516
517,536637,517
518,564077,518
519,563205,519
520,554957,520
521,545226,521
522,536740,522
523,572081,523
524,554694,524
525,555150,525
526,554974,526
527,545322,527
528,545471,528
529,554669,529
530,545557,530
531,545333,531
532,554132,532
533,564133,533
534,545568,534
535,571475,535
536,554978,536
537,571430,537
538,554497,538
539,545667,539
540,554669,540
541,555025,541
542,571441,542
543,563195,543
544,555159,544
545,563584,545
546,554514,546
547,545182,547
548,537201,548
549,563909,549
550,572295,550
551,563726,551
552,572219,552
553,571412,553
554,537041,554
555,563614,555
556,564144,556
557,536989,557
558,545523,558
559,554812,559
560,572218,560
561,571912,561
562,537211,562
563,545078,563
564,545060,564
565,544824,565
566,572297,566
567,536520,567
568,545461,568
569,572475,569
570,571441,570
571,564020,571
572,545550,572
573,537046,573
574,572457,574
575,563532,575
576,571716,576
577,545411,577
578,554929,578
579,554283,579
580,554630,580
581,571724,581
582,571846,582
583,571841,583
584,545188,584
585,572350,585
586,571555,586
587,554365,587
588,545408,588
589,537135,589
590,571500,590
591,572213,591
592,545084,592
593,571510,593
594,537135,594
595,536401,595
596,536544,596
597,545580,597
598,555201,598
599,571655,599
600,536538,600
601,571565,601
602,563944,602
603,563720,603
604,537022,604
605,545276,605
606,554382,606
607,572049,607
608,536876,608
609,544913,609
610,564065,610
611,536412,611
612,564135,612
613,563928,613
614,545060,614
615,554822,615
616,571667,616
617,563404,617
618,555149,618
619,572125,619
620,536592,620
621,537192,621
622,C536814,622
623,571676,623
624,536754,624
625,554808,625
626,544824,626
627,536982,627
628,571474,628
629,544822,629
630,572277,630
631,563368,631
632,554293,632
633,537047,633
634,544945,634
635,571936,635
636,545474,636
637,554131,637
638,536544,638
639,563557,639
640,572317,640
641,544940,641
642,545568,642
643,554371,643
644,564150,644
645,555076,645
646,536862,646
647,563557,647
648,563954,648
649,571931,649
650,571846,650
651,564087,651
652,554674,652
653,536947,653
654,571931,654
655,571441,655
656,536464,656
657,563358,657
658,572517,658
659,554820,659
660,554348,660
661,537142,661
662,554985,662
663,571845,663
664,554546,664
665,554714,665
666,554151,666
667,563193,667
668,554658,668
669,554981,669
670,554275,670
671,563909,671
672,545667,672
673,572281,673
674,536617,674
675,563659,675
676,536982,676
677,572549,677
678,572216,678
679,545667,679
680,563580,680
681,554494,681
682,563230,682
683,571883,683
684,571714,684
685,554363,685
686,537163,686
687,563638,687
688,554285,688
689,571940,689
690,545072,690
691,571714,691
692,571682,692
693,554667,693
694,545067,694
695,572241,695
696,563597,696
697,537136,697
698,572131,698
699,536394,699
700,571464,700
701,564132,701
702,564049,702
703,571714,703
704,572521,704
705,545214,705
706,563214,706
707,563926,707
708,537154,708
709,536628,709
710,545543,710
711,545459,711
712,571698,712
713,571846,713
714,554694,714
715,571475,715
716,563621,716
717,571913,717
718,545053,718
719,572475,719
720,545655,720
721,572520,721
722,545317,722
723,572540,723
724,545316,724
725,572224,725
726,563745,726
727,536415,727
728,554310,728
729,544808,729
730,537207,730
731,563555,731
732,572549,732
733,571508,733
734,544803,734
735,536591,735
736,572295,736
737,555275,737
738,537224,738
739,545217,739
740,572487,740
741,572312,741
742,564144,742
743,545555,743
744,545571,744
745,563349,745
746,563432,746
747,571433,747
748,564137,748
749,563821,749
750,564061,750
751,563505,751
752,536876,752
753,554114,753
754,554917,754
755,544918,755
756,572289,756
757,536545,757
758,564135,758
759,563427,759
760,536993,760
761,536790,761
762,C545444,762
763,563189,763
764,571461,764
765,571554,765
766,564093,766
767,544937,767
768,572183,768
769,554981,769
770,537051,770
771,572330,771
772,571434,772
773,537224,773
774,572023,774
775,536856,775
776,C572334,776
777,555162,777
778,572302,778
779,563689,779
780,563833,780
781,554293,781
782,572023,782
783,545078,783
784,571846,784
785,571673,785
786,563699,786
787,544913,787
788,C572334,788
789,554704,789
790,571660,790
791,571555,791
792,572306,792
793,545464,793
794,536756,794
795,555162,795
796,554935,796
797,572549,797
798,563854,798
799,555124,799
800,536537,800
801,571716,801
802,563357,802
803,571412,803
804,571942,804
805,537041,805
806,536865,806
807,563755,807
808,545315,808
809,563213,809
810,554113,810
811,571433,811
812,563728,812
813,571441,813
814,536592,814
815,572295,815
816,537051,816
817,554808,817
818,545069,818
819,554348,819
820,555017,820
821,571913,821
822,571671,822
823,554861,823
824,537140,824
825,572542,825
826,537192,826
827,572061,827
828,572051,828
829,537057,829
830,545475,830
831,571565,831
832,545471,832
833,555160,833
834,571601,834
835,554672,835
836,536740,836
837,563709,837
838,554509,838
839,563428,839
840,555109,840
841,545025,841
842,572069,842
843,572074,843
844,571408,844
845,571716,845
846,554969,846
847,563428,847
848,536544,848
849,572227,849
850,563835,850
851,554702,851
852,563909,852
853,572549,853
854,563193,854
855,544928,855
856,536752,856
857,571438,857
858,545630,858
859,545071,859
860,536633,860
861,554557,861
862,571940,862
863,536856,863
864,572499,864
865,571828,865
866,572459,866
867,554382,867
868,571443,868
869,563850,869
870,555005,870
871,572193,871
872,571498,872
873,572314,873
874,554906,874
875,563347,875
876,572290,876
877,555275,877
878,572544,878
879,571404,879
880,563617,880
881,536796,881
882,545216,882
883,563430,883
884,536592,884
885,C571499,885
886,536876,886
887,563897,887
888,571713,888
889,572096,889
890,545304,890
891,544907,891
892,554960,892
893,563193,893
894,563549,894
895,545445,895
896,571304,896
897,555201,897
898,554514,898
899,544823,899
900,545227,900
901,536784,901
902,545303,902
903,536532,903
904,545314,904
905,563712,905
906,545085,906
907,563723,907
908,554603,908
909,537199,909
910,563613,910
911,554511,911
912,536876,912
913,571837,913
914,545066,914
915,544815,915
916,571679,916
917,537207,917
918,554118,918
919,572274,919
920,571682,920
921,C571499,921
922,537198,922
923,555095,923
924,571712,924
925,564042,925
926,554789,926
927,571931,927
928,544812,928
929,545338,929
930,571441,930
931,563585,931
932,544924,932
933,536985,933
934,555114,934
935,563708,935
936,555257,936
937,C571707,937
938,536673,938
939,572465,939
940,571848,940
941,544900,941
942,544796,942
943,571441,943
944,536847,944
945,554117,945
946,572442,946
947,544808,947
948,572278,948
949,563540,949
950,563551,950
951,554511,951
952,536592,952
953,554526,953
954,564061,954
955,572219,955
956,536500,956
957,563657,957
958,545215,958
959,544935,959
960,544812,960
961,537197,961
962,545079,962
963,554850,963
964,572219,964
965,C571707,965
966,536408,966
967,563638,967
968,536982,968
969,536520,969
970,572294,970
971,536538,971
972,571665,972
973,564078,973
974,536638,974
975,554997,975
976,563364,976
977,564147,977
978,545217,978
979,545004,979
980,536404,980
981,536557,981
982,571857,982
983,571317,983
984,571714,984
985,571629,985
986,554843,986
987,536837,987
988,554697,988
989,572540,989
990,545661,990
991,554694,991
992,545592,992
993,545460,993
994,544969,994
995,571486,995
996,545188,996
997,571715,997
998,563437,998
999,544836,999
1000,554808,1000
1001,536862,1001
1002,554978,1002
1003,545019,1003
1004,572210,1004
1005,571931,1005
1006,571441,1006
1007,563195,1007
1008,545314,1008
1009,563615,1009
1010,536639,1010
1011,545215,1011
1012,537129,1012
1013,544824,1013
1014,545162,1014
1015,545590,1015
1016,554638,1016
1017,554382,1017
1018,563213,1018
1019,571502,1019
1020,545568,1020
1021,563933,1021
1022,563260,1022
1023,537126,1023
1024,545191,1024
1025,554151,1025
1026,555243,1026
1027,537219,1027
1028,555149,1028
1029,555028,1029
1030,572550,1030
1031,554638,1031
1032,544970,1032
1033,554694,1033
1034,545039,1034
1035,572069,1035
1036,563950,1036
1037,554918,1037
1038,536635,1038
1039,572312,1039
1040,544819,1040
1041,536783,1041
1042,537193,1042
1043,571508,1043
1044,544796,1044
1045,536638,1045
1046,572121,1046
1047,554556,1047
1048,571931,1048
1049,555147,1049
1050,555025,1050
1051,544824,1051
1052,C555273,1052
1053,536544,1053
1054,563444,1054
1055,536544,1055
1056,571544,1056
1057,571323,1057
1058,563638,1058
1059,571510,1059
1060,572292,1060
1061,563427,1061
1062,554787,1062
1063,545149,1063
1064,545060,1064
1065,572283,1065
1066,572024,1066
1067,554512,1067
1068,554261,1068
1069,545543,1069
1070,563247,1070
1071,537142,1071
1072,572045,1072
1073,563613,1073
1074,536982,1074
1075,572345,1075
1076,536983,1076
1077,572192,1077
1078,545035,1078
1079,555150,1079
1080,544888,1080
1081,571508,1081
1082,536784,1082
1083,563912,1083
1084,563917,1084
1085,554372,1085
1086,572321,1086
1087,571296,1087
1088,544812,1088
1089,572550,1089
1090,544928,1090
1091,545215,1091
1092,545067,1092
1093,563935,1093
1094,571666,1094
1095,545411,1095
1096,572227,1096
1097,554549,1097
1098,544928,1098
1099,554938,1099
1100,537224,1100
1101,537029,1101
1102,571846,1102
1103,572194,1103
1104,563195,1104
1105,571913,1105
1106,554853,1106
1107,545023,1107
1108,536464,1108
1109,571429,1109
1110,536830,1110
1111,571824,1111
1112,563906,1112
1113,572513,1113
1114,571409,1114
1115,554827,1115
1116,563498,1116
1117,564057,1117
1118,545592,1118
1119,545325,1119
1120,571864,1120
1121,572528,1121
1122,555275,1122
1123,572336,1123
1124,563747,1124
1125,536865,1125
1126,572540,1126
1127,571317,1127
1128,537219,1128
1129,C554983,1129
1130,572550,1130
1131,536592,1131
1132,545419,1132
1133,572291,1133
1134,563502,1134
1135,554367,1135
1136,571676,1136
1137,545294,1137
1138,571913,1138
1139,545190,1139
1140,563209,1140
1141,544918,1141
1142,536876,1142
1143,545154,1143
1144,564139,1144
1145,545447,1145
1146,563362,1146
1147,536638,1147
1148,564144,1148
1149,563538,1149
1150,536749,1150
1151,571437,1151
1152,563350,1152
1153,537042,1153
1154,536557,1154
1155,571713,1155
1156,554310,1156
1157,536532,1157
1158,571465,1158
1159,563242,1159
1160,545411,1160
1161,545587,1161
1162,545568,1162
1163,554669,1163
1164,554124,1164
1165,545188,1165
1166,555106,1166
1167,537126,1167
1168,571428,1168
1169,563377,1169
1170,572185,1170
1171,571307,1171
1172,564060,1172
1173,554978,1173
1174,563840,1174
1175,572081,1175
1176,537045,1176
1177,571679,1177
1178,545063,1178
1179,545412,1179
1180,572225,1180
1181,572457,1181
1182,564055,1182
1183,572217,1183
1184,545071,1184
1185,536386,1185
1186,554160,1186
1187,545588,1187
1188,536833,1188
1189,536592,1189
1190,554511,1190
1191,571843,1191
1192,545658,1192
1193,571883,1193
1194,563952,1194
1195,544886,1195
1196,554636,1196
1197,572309,1197
1198,564150,1198
1199,545165,1199
1200,571508,1200
1201,545503,1201
1202,563830,1202
1203,563538,1203
1204,571309,1204
1205,571965,1205
1206,563533,1206
1207,571404,1207
1208,555199,1208
1209,572221,1209
1210,554995,1210
1211,563245,1211
1212,537208,1212
1213,563771,1213
1214,536544,1214
1215,545398,1215
1216,564079,1216
1217,564061,1217
1218,563714,1218
1219,563500,1219
1220,545601,1220
1221,571508,1221
1222,571441,1222
1223,545581,1223
1224,554511,1224
1225,554993,1225
1226,572244,1226
1227,571909,1227
1228,554922,1228
1229,545408,1229
1230,545216,1230
1231,572194,1231
1232,572192,1232
1233,563928,1233
1234,544803,1234
1235,554832,1235
1236,572229,1236
1237,C554517,1237
1238,555115,1238
1239,545658,1239
1240,545475,1240
1241,571683,1241
1242,545568,1242
1243,554511,1243
1244,563533,1244
1245,571679,1245
1246,554906,1246
1247,563432,1247
1248,554118,1248
1249,571904,1249
1250,554812,1250
1251,563745,1251
1252,545067,1252
1253,544806,1253
1254,545377,1254
1255,544945,1255
1256,544887,1256
1257,564139,1257
1258,563565,1258
1259,536624,1259
1260,536522,1260
1261,564149,1261
1262,564065,1262
1263,571937,1263
1264,572279,1264
1265,536557,1265
1266,C563606,1266
1267,536876,1267
1268,555275,1268
1269,571724,1269
1270,536763,1270
1271,571713,1271
1272,536532,1272
1273,563508,1273
1274,563912,1274
1275,572550,1275
1276,572280,1276
1277,564060,1277
1278,545071,1278
1279,537139,1279
1280,572047,1280
1281,C555272,1281
1282,571942,1282
1283,536544,1283
1284,545151,1284
1285,536520,1285
1286,554561,1286
1287,536544,1287
1288,563620,1288
1289,571441,1289
1290,571502,1290
1291,571713,1291
1292,571809,1292
1293,554698,1293
1294,554511,1294
1295,545305,1295
1296,555149,1296
1297,571653,1297
1298,571779,1298
1299,564147,1299
1300,536615,1300
1301,545217,1301
1302,545215,1302
1303,571847,1303
1304,572037,1304
1305,563844,1305
1306,563549,1306
1307,544846,1307
1308,563477,1308
1309,563384,1309
1310,572035,1310
1311,536976,1311
1312,572462,1312
1313,544803,1313
1314,537219,1314
1315,572058,1315
1316,563509,1316
1317,554714,1317
1318,571498,1318
1319,536874,1319
1320,564088,1320
1321,554960,1321
1322,545312,1322
1323,536544,1323
1324,571653,1324
1325,544914,1325
1326,571824,1326
1327,554795,1327
1328,571498,1328
1329,536528,1329
1330,554132,1330
1331,571716,1331
1332,536460,1332
1333,571551,1333
1334,545587,1334
1335,554160,1335
1336,545023,1336
1337,536739,1337
1338,545181,1338
1339,554356,1339
1340,572323,1340
1341,572307,1341
1342,564135,1342
1343,536640,1343
1344,563689,1344
1345,572335,1345
1346,572065,1346
1347,563613,1347
1348,545021,1348
1349,545530,1349
1350,572550,1350
1351,572319,1351
1352,571883,1352
1353,554653,1353
1354,544824,1354
1355,571500,1355
1356,571713,1356
1357,536623,1357
1358,571670,1358
1359,545302,1359
1360,563502,1360
1361,545667,1361
1362,554159,1362
1363,572129,1363
1364,571670,1364
1365,536390,1365
1366,554813,1366
1367,554514,1367
1368,536946,1368
1369,572540,1369
1370,571931,1370
1371,545464,1371
1372,536592,1372
1373,554491,1373
1374,572219,1374
1375,554137,1375
1376,564087,1376
1377,536617,1377
1378,554827,1378
1379,537126,1379
1380,554654,1380
1381,537193,1381
1382,572282,1382
1383,563924,1383
1384,572216,1384
1385,563687,1385
1386,536743,1386
1387,572549,1387
1388,536862,1388
1389,563764,1389
1390,563434,1390
1391,536982,1391
1392,536592,1392
1393,536544,1393
1394,563940,1394
1395,C545446,1395
1396,536464,1396
1397,537201,1397
1398,571842,1398
1399,563942,1399
1400,563193,1400
1401,554992,1401
1402,C572334,1402
1403,554979,1403
1404,563622,1404
1405,554956,1405
1406,571931,1406
1407,554694,1407
1408,572513,1408
1409,536885,1409
1410,572309,1410
1411,544933,1411
1412,544815,1412
1413,536592,1413
1414,572055,1414
1415,537224,1415
1416,572307,1416
1417,555115,1417
1418,537201,1418
1419,571352,1419
1420,571653,1420
1421,545464,1421
1422,537137,1422
1423,571671,1423
1424,537050,1424
1425,563201,1425
1426,571446,1426
1427,536544,1427
1428,536522,1428
1429,536602,1429
1430,554310,1430
1431,536544,1431
1432,572067,1432
1433,571508,1433
1434,563753,1434
1435,545636,1435
1436,544823,1436
1437,571672,1437
1438,564091,1438
1439,572025,1439
1440,536851,1440
1441,545217,1441
1442,571715,1442
1443,554285,1443
1444,554514,1444
1445,571554,1445
1446,555095,1446
1447,545301,1447
1448,572283,1448
1449,537154,1449
1450,554285,1450
1451,572237,1451
1452,555159,1452
1453,554158,1453
1454,563360,1454
1455,536865,1455
1456,C555258,1456
1457,554704,1457
1458,545503,1458
1459,571931,1459
1460,572049,1460
1461,563834,1461
1462,545536,1462
1463,563933,1463
1464,555150,1464
1465,554325,1465
1466,C536979,1466
1467,545568,1467
1468,536971,1468
1469,536592,1469
1470,563909,1470
1471,563353,1471
1472,554671,1472
1473,545413,1473
1474,572550,1474
1475,544934,1475
1476,537144,1476
1477,554275,1477
1478,572309,1478
1479,563214,1479
1480,572058,1480
1481,545048,1481
1482,563214,1482
1483,571909,1483
1484,554283,1484
1485,536856,1485
1486,537205,1486
1487,571899,1487
1488,571824,1488
1489,554940,1489
1490,536804,1490
1491,571556,1491
1492,563844,1492
1493,555108,1493
1494,571673,1494
1495,563837,1495
1496,537034,1496
1497,555149,1497
1498,563621,1498
1499,554651,1499
1500,545461,1500
1501,572108,1501
1502,571667,1502
1503,545464,1503
1504,564093,1504
1505,536542,1505
1506,537126,1506
1507,545226,1507
1508,563954,1508
1509,555003,1509
1510,572066,1510
1511,545505,1511
1512,536982,1512
1513,563374,1513
1514,537133,1514
1515,563909,1515
1516,545333,1516
1517,537209,1517
1518,537046,1518
1519,572225,1519
1520,563638,1520
1521,572294,1521
1522,572330,1522
1523,563937,1523
1524,564135,1524
1525,545519,1525
1526,545216,1526
1527,571667,1527
1528,545400,1528
1529,555015,1529
1530,554489,1530
1531,554365,1531
1532,563193,1532
1533,555160,1533
1534,554991,1534
1535,563712,1535
1536,563692,1536
1537,571846,1537
1538,545215,1538
1539,571441,1539
1540,555017,1540
1541,545060,1541
1542,545587,1542
1543,545215,1543
1544,572242,1544
1545,571845,1545
1546,571714,1546
1547,554158,1547
1548,572550,1548
1549,537211,1549
1550,555232,1550
1551,C571507,1551
1552,563522,1552
1553,545078,1553
1554,571294,1554
1555,571712,1555
1556,545425,1556
1557,536401,1557
1558,537200,1558
1559,572453,1559
1560,563450,1560
1561,571545,1561
1562,564051,1562
1563,554836,1563
1564,563549,1564
1565,536947,1565
1566,C563483,1566
1567,536623,1567
1568,571837,1568
1569,554682,1569
1570,563739,1570
1571,554514,1571
1572,571716,1572
1573,536409,1573
1574,537197,1574
1575,563353,1575
1576,555149,1576
1577,555202,1577
1578,572107,1578
1579,555257,1579
1580,537219,1580
1581,545031,1581
1582,571475,1582
1583,572182,1583
1584,572229,1584
1585,545191,1585
1586,544812,1586
1587,545054,1587
1588,564060,1588
1589,563848,1589
1590,545340,1590
1591,563848,1591
1592,537129,1592
1593,545568,1593
1594,545592,1594
1595,536571,1595
1596,563909,1596
1597,536799,1597
1598,545031,1598
1599,537111,1599
1600,536769,1600
1601,545064,1601
1602,571797,1602
1603,537193,1603
1604,572380,1604
1605,555106,1605
1606,571445,1606
1607,563638,1607
1608,554424,1608
1609,536544,1609
1610,537133,1610
1611,572291,1611
1612,554617,1612
1613,545188,1613
1614,536464,1614
1615,545157,1615
1616,537201,1616
1617,571670,1617
1618,554714,1618
1619,545017,1619
1620,571908,1620
1621,545550,1621
1622,572283,1622
1623,564066,1623
1624,563922,1624
1625,563241,1625
1626,571713,1626
1627,554514,1627
1628,554694,1628
1629,572047,1629
1630,536846,1630
1631,554701,1631
1632,554684,1632
1633,563557,1633
1634,545050,1634
1635,572295,1635
1636,571797,1636
1637,571942,1637
1638,572121,1638
1639,571560,1639
1640,563924,1640
1641,563575,1641
1642,554942,1642
1643,545464,1643
1644,545150,1644
1645,536551,1645
1646,536841,1646
1647,545153,1647
1648,572472,1648
1649,554956,1649
1650,571425,1650
1651,571665,1651
1652,563368,1652
1653,571705,1653
1654,563211,1654
1655,571505,1655
1656,536609,1656
1657,571917,1657
1658,545545,1658
1659,554933,1659
1660,545301,1660
1661,571508,1661
1662,571713,1662
1663,554160,1663
1664,564079,1664
1665,537212,1665
1666,545011,1666
1667,572025,1667
1668,536592,1668
1669,555012,1669
1670,563227,1670
1671,555009,1671
1672,571837,1672
1673,571931,1673
1674,545647,1674
1675,571629,1675
1676,571841,1676
1677,564050,1677
1678,572279,1678
1679,571508,1679
1680,554512,1680
1681,545018,1681
1682,545461,1682
1683,572550,1683
1684,563384,1684
1685,563626,1685
1686,572307,1686
1687,563928,1687
1688,571310,1688
1689,536370,1689
1690,545419,1690
1691,545327,1691
1692,536749,1692
1693,545595,1693
1694,571931,1694
1695,545044,1695
1696,563502,1696
1697,563209,1697
1698,572549,1698
1699,536522,1699
1700,536592,1700
1701,571557,1701
1702,571601,1702
1703,563896,1703
1704,571941,1704
1705,572209,1705
1706,555276,1706
1707,572184,1707
1708,545317,1708
1709,554840,1709
1710,572549,1710
1711,537156,1711
1712,554956,1712
1713,536876,1713
1714,563369,1714
1715,571679,1715
1716,571441,1716
1717,545475,1717
1718,545215,1718
1719,571410,1719
1720,564061,1720
1721,563477,1721
1722,563619,1722
1723,545333,1723
1724,545153,1724
1725,571716,1725
1726,571937,1726
1727,571442,1727
1728,571797,1728
1729,572124,1729
1730,563214,1730
1731,544806,1731
1732,554635,1732
1733,C563752,1733
1734,555114,1734
1735,563205,1735
1736,571560,1736
1737,545215,1737
1738,545545,1738
1739,536790,1739
1740,545234,1740
1741,536796,1741
1742,571682,1742
1743,563549,1743
1744,537059,1744
1745,572549,1745
1746,544944,1746
1747,536876,1747
1748,554981,1748
1749,545324,1749
1750,545349,1750
1751,554268,1751
1752,545530,1752
1753,572103,1753
1754,555150,1754
1755,572225,1755
1756,571305,1756
1757,536739,1757
1758,563540,1758
1759,545461,1759
1760,536562,1760
1761,554956,1761
1762,563432,1762
1763,537202,1763
1764,571653,1764
1765,536635,1765
1766,536412,1766
1767,536592,1767
1768,555260,1768
1769,571418,1769
1770,536608,1770
1771,544839,1771
1772,563944,1772
1773,554836,1773
1774,554491,1774
1775,544918,1775
1776,537126,1776
1777,572461,1777
1778,545226,1778
1779,536993,1779
1780,563697,1780
1781,563543,1781
1782,563404,1782
1783,536544,1783
