315,315,16161P
316,316,22847
317,317,22596
318,318,22620
319,319,21930
320,320,22766
321,321,47590A
322,322,23087
323,323,23397
324,324,21889
325,325,20971
326,326,22360
327,327,22674
328,328,20676
329,329,23343
330,330,22759
331,331,20726
332,332,85129B
333,333,37495
334,334,23486
335,335,72349B
336,336,84970L
337,337,23133
338,338,21427
339,339,23233
340,340,84970L
341,341,22555
342,342,85099C
343,343,21509
344,344,21239
345,345,22740
346,346,82486
347,347,22273
348,348,48184
349,349,21930
350,350,22188
351,351,20728
352,352,22669
353,353,22554
354,354,21930
355,355,22432
356,356,22687
357,357,22487
358,358,21326
359,359,22690
360,360,48184
361,361,21935
362,362,22135
363,363,21533
364,364,21381
365,365,22423
366,366,23129
367,367,79321
368,368,21175
369,369,21878
370,370,23199
371,371,23357
372,372,22996
373,373,22961
374,374,21984
375,375,85183B
376,376,22485
377,377,22096
378,378,85071C
379,379,84970L
380,380,21351
381,381,21830
382,382,82567
383,383,21459
384,384,23511
385,385,84050
386,386,21506
387,387,22697
388,388,23513
389,389,84692
390,390,79000
391,391,23399
392,392,22089
393,393,21967
394,394,22050
395,395,90161A
396,396,72807C
397,397,72741
398,398,85123a
399,399,22151
400,400,22866
401,401,22169
402,402,47518F
403,403,22910
404,404,22554
405,405,23041
406,406,84946
407,407,22941
408,408,47591D
409,409,23341
410,410,22910
411,411,22556
412,412,84879
413,413,21212
414,414,22730
415,415,22556
416,416,22739
417,417,22606
418,418,21080
419,419,22908
420,420,23263
421,421,23224
422,422,22697
423,423,22360
424,424,20711
425,425,20754
426,426,16156S
427,427,47590A
428,428,23393
429,429,16207A
430,430,22114
431,431,22631
432,432,22367
433,433,85017B
434,434,22595
435,435,22685
436,436,22756
437,437,21704
438,438,21889
439,439,21166
440,440,23355
441,441,22728
442,442,23165
443,443,16237
444,444,85099F
445,445,23014
446,446,21479
447,447,85053
448,448,35970
449,449,85159A
450,450,22649
451,451,21790
452,452,21174
453,453,22558
454,454,23322
455,455,21929
456,456,22577
457,457,22493
458,458,22197
459,459,21216
460,460,47591D
461,461,23002
462,462,23322
463,463,22379
464,464,22418
465,465,22963
466,466,84820
467,467,21750
468,468,22178
469,469,47591D
470,470,23083
471,471,22467
472,472,23200
473,473,21121
474,474,22960
475,475,82486
476,476,20726
477,477,23313
478,478,21557
479,479,21888
480,480,22139
481,481,21822
482,482,22910
483,483,16258A
484,484,85123A
485,485,22698
486,486,22381
487,487,23298
488,488,22898
489,489,84832
490,490,22632
491,491,21158
492,492,84949
493,493,22770
494,494,22502
495,495,22907
496,496,20686
497,497,23535
498,498,22385
499,499,22496
500,500,23510
501,501,22997
502,502,POST
503,503,22720
504,504,21658
505,505,23493
506,506,23489
507,507,23230
508,508,85059
509,509,22078
510,510,22968
511,511,22960
512,512,21403
513,513,22094
514,514,22957
515,515,23344
516,516,85132A
517,517,22195
518,518,23300
519,519,22749
520,520,22663
521,521,47590A
522,522,22963
523,523,23378
524,524,22584
525,525,22139
526,526,48138
527,527,22967
528,528,22949
529,529,22815
530,530,22585
531,531,84580
532,532,21094
533,533,23209
534,534,82583
535,535,23104
536,536,23209
537,537,22139
538,538,23106
539,539,15058B
540,540,23205
541,541,22727
542,542,23197
543,543,21232
544,544,22920
545,545,85099B
546,546,84905
547,547,85230G
548,548,22968
549,549,21755
550,550,21058
551,551,21137
552,552,23207
553,553,35970
554,554,85054
555,555,22735
556,556,22469
557,557,22505
558,558,22842
559,559,22998
560,560,23454
561,561,23307
562,562,22470
563,563,22297
564,564,21671
565,565,22661
566,566,23455
567,567,21124
568,568,21843
569,569,22662
570,570,DOT
571,571,21928
572,572,16012
573,573,22855
574,574,22747
575,575,21122
576,576,23199
577,577,22930
578,578,21871
579,579,85053
580,580,84596B
581,581,48184
582,582,22135
583,583,84031B
584,584,22623
585,585,22065
586,586,20724
587,587,20726
588,588,47591D
589,589,22731
590,590,22983
591,591,23233
592,592,POST
593,593,22732
594,594,47591D
595,595,22117
596,596,22844
597,597,22084
598,598,21213
599,599,22617
600,600,21690
601,601,21843
602,602,84997C
603,603,20761
604,604,85034A
605,605,21709
606,606,84997A
607,607,22158
608,608,22174
609,609,84821
610,610,21620
611,611,22570
612,612,22960
613,613,22835
614,614,82600
615,615,47590B
616,616,22080
617,617,21204
618,618,48129
619,619,23510
620,620,22135
621,621,22091
622,622,72799E
623,623,21479
624,624,22418
625,625,21166
626,626,22678
627,627,20966
628,628,23225
629,629,20971
630,630,85066
631,631,20728
632,632,22670
633,633,22662
634,634,22956
635,635,21975
636,636,22746
637,637,22430
638,638,21870
639,639,22079
640,640,22839
641,641,21621
642,642,35924
643,643,20755
644,644,21967
645,645,23182
646,646,22188
647,647,23032
648,648,22607
649,649,21822
650,650,20704
651,651,22138
652,652,48138
653,653,21844
654,654,23172
655,655,84596G
656,656,22582
657,657,21332
658,658,23013
659,659,23202
660,660,22523
661,661,21669
662,662,22350
663,663,22734
664,664,21509
665,665,DOT
666,666,21718
667,667,84598
668,668,21929
669,669,20727
670,670,84596B
671,671,84536A
672,672,21195
673,673,22600
674,674,21354
675,675,22908
676,676,21488
677,677,85078
678,678,84519B
679,679,20713
680,680,84879
681,681,22219
682,682,22899
683,683,23368
684,684,20866
685,685,22077
686,686,21086
687,687,23197
688,688,47566b
689,689,22581
690,690,22250
691,691,22812
692,692,15056N
693,693,22804
694,694,22497
695,695,POST
696,696,22852
697,697,22222
698,698,22231
699,699,21506
700,700,21770
701,701,84077
702,702,17038
703,703,16236
704,704,35970
705,705,22178
706,706,22383
707,707,21931
708,708,84029E
709,709,84406B
710,710,22626
711,711,22460
712,712,20996
713,713,23103
714,714,22379
715,715,23531
716,716,21936
717,717,21534
718,718,22646
719,719,22081
720,720,22314
721,721,22944
722,722,22776
723,723,21523
724,724,22273
725,725,84347
726,726,22727
727,727,22865
728,728,23282
729,729,22667
730,730,22838
731,731,79321
732,732,23085
733,733,22598
734,734,22327
735,735,90214J
736,736,22572
737,737,84596L
738,738,84029E
739,739,DOT
740,740,23531
741,741,22470
742,742,22028
743,743,21892
744,744,21155
745,745,23202
746,746,22372
747,747,23536
748,748,82486
749,749,22331
750,750,21871
751,751,21907
752,752,22589
753,753,22606
754,754,22706
755,755,21644
756,756,21351
757,757,21134
758,758,20668
759,759,22530
760,760,22865
761,761,82494L
762,762,22697
763,763,22326
764,764,78124
765,765,20677
766,766,23203
767,767,22355
768,768,23113
769,769,22376
770,770,85174
771,771,20726
772,772,22338
773,773,21889
774,774,23493
775,775,22865
776,776,23204
777,777,22741
778,778,23533
779,779,21749
780,780,21671
781,781,22456
782,782,84944
783,783,22178
784,784,21733
785,785,21810
786,786,23307
787,787,22699
788,788,22355
789,789,48184
790,790,23567
791,791,23209
792,792,22327
793,793,22493
794,794,22897
795,795,22326
796,796,22698
797,797,20982
798,798,21988
799,799,22311
800,800,21688
801,801,21125
802,802,20963
803,803,23434
804,804,22845
805,805,22426
806,806,20724
807,807,22398
808,808,82600
809,809,23198
810,810,85099B
811,811,22910
812,812,22553
813,813,21830
814,814,22741
815,815,21804
816,816,22301
817,817,22385
818,818,22261
819,819,23052
820,820,82482
821,821,22208
822,822,22411
823,823,21934
824,824,22865
825,825,23508
826,826,22808
827,827,22246
828,828,23506
829,829,84969
830,830,22969
831,831,21974
832,832,22780
833,833,22630
834,834,47590A
835,835,23254
836,836,22964
837,837,21754
838,838,22799
839,839,21499
840,840,22507
841,841,22891
842,842,23048
843,843,22950
844,844,23282
845,845,22905
846,846,23091
847,847,22423
848,848,82583
849,849,22548
850,850,85099F
851,851,22730
852,852,21984
853,853,22909
854,854,48129
855,855,22723
856,856,22803
857,857,22632
858,858,21843
859,859,22212
860,860,22920
861,861,21683
862,862,23145
863,863,22747
864,864,23378
865,865,23381
866,866,22947
867,867,20704
868,868,21591
869,869,22101
870,870,21704
871,871,22942
872,872,23263
873,873,17003
874,874,23108
875,875,23087
876,876,23556
877,877,20724
878,878,22557
879,879,22735
880,880,20725
881,881,22616
882,882,90202A
883,883,84926A
884,884,22537
885,885,23064
886,886,22277
887,887,23177
888,888,22653
889,889,85099F
890,890,22978
891,891,82484
892,892,85099B
893,893,22964
894,894,21257
895,895,22960
896,896,20724
897,897,21124
898,898,21289
899,899,22771
900,900,21430
901,901,21498
902,902,22917
903,903,21967
904,904,20685
905,905,22979
906,906,84991
907,907,22382
908,908,90199C
909,909,22866
910,910,82613B
911,911,22545
912,912,21240
913,913,23507
914,914,85203
915,915,20903
916,916,23203
917,917,21756
918,918,20725
919,919,23535
920,920,23493
921,921,23057
922,922,POST
923,923,22973
924,924,22722
925,925,21770
926,926,22560
927,927,85039C
928,928,21733
929,929,84978
930,930,22810
931,931,22556
932,932,22570
933,933,22423
934,934,22151
935,935,85099F
936,936,22372
937,937,23194
938,938,21801
939,939,22690
940,940,22464
941,941,22978
942,942,85049H
943,943,21703
944,944,21807
945,945,23301
946,946,21452
947,947,85066
948,948,23284
949,949,22333
950,950,22138
951,951,84032A
952,952,21257
953,953,22989
954,954,23132
955,955,22385
956,956,22900
957,957,23306
958,958,90014A
959,959,23233
960,960,85039A
961,961,84997D
962,962,22757
963,963,22366
964,964,35471D
965,965,23198
966,966,22178
967,967,22672
968,968,22549
969,969,22469
970,970,21883
971,971,22910
972,972,22186
973,973,84997A
974,974,22208
975,975,23206
976,976,22898
977,977,21212
978,978,22087
979,979,22228
980,980,85049E
981,981,79066K
982,982,23465
983,983,23313
984,984,20712
985,985,20996
986,986,17096
987,987,16161M
988,988,22487
989,989,85099C
990,990,22403
991,991,21947
992,992,22993
993,993,37370
994,994,22178
995,995,16219
996,996,21786
997,997,21429
998,998,23232
999,999,21733
1000,1000,47590A
1001,1001,85099B
1002,1002,16236
1003,1003,22682
1004,1004,22468
1005,1005,22668
1006,1006,51014A
1007,1007,21680
1008,1008,21715
1009,1009,85099C
1010,1010,22865
1011,1011,82494L
1012,1012,22561
1013,1013,22381
1014,1014,21500
1015,1015,18007
1016,1016,35810A
1017,1017,20705
1018,1018,22795
1019,1019,23355
1020,1020,22457
1021,1021,16169E
1022,1022,23282
1023,1023,21110
1024,1024,22859
1025,1025,21078
1026,1026,21733
1027,1027,21485
1028,1028,84993A
1029,1029,23053
1030,1030,20711
1031,1031,21933
1032,1032,22595
1033,1033,22478
1034,1034,22965
1035,1035,22627
1036,1036,22741
1037,1037,23082
1038,1038,22441
1039,1039,22113
1040,1040,20828
1041,1041,22752
1042,1042,22822
1043,1043,23217
1044,1044,16156S
1045,1045,20974
1046,1046,22179
1047,1047,23054
1048,1048,21328
1049,1049,23089
1050,1050,22457
1051,1051,22921
1052,1052,22326
1053,1053,22335
1054,1054,21745
1055,1055,22940
1056,1056,22320
1057,1057,22386
1058,1058,17129F
1059,1059,22734
1060,1060,22866
1061,1061,22382
1062,1062,21172
1063,1063,22779
1064,1064,17021
1065,1065,21580
1066,1066,51014A
1067,1067,21213
1068,1068,84879
1069,1069,84378
1070,1070,23331
1071,1071,85167B
1072,1072,23355
1073,1073,22848
1074,1074,48187
1075,1075,20713
1076,1076,22865
1077,1077,21931
1078,1078,85099B
1079,1079,23298
1080,1080,21114
1081,1081,85099C
1082,1082,22534
1083,1083,22767
1084,1084,23198
1085,1085,23170
1086,1086,84988
1087,1087,23319
1088,1088,22729
1089,1089,82613B
1090,1090,85099C
1091,1091,22381
1092,1092,22078
1093,1093,85231B
1094,1094,21080
1095,1095,20972
1096,1096,22211
1097,1097,22430
1098,1098,22805
1099,1099,22951
1100,1100,21484
1101,1101,37476
1102,1102,22173
1103,1103,22186
1104,1104,84568
1105,1105,84380
1106,1106,21929
1107,1107,20725
1108,1108,22945
1109,1109,21890
1110,1110,84077
1111,1111,22556
1112,1112,23170
1113,1113,20992
1114,1114,22176
1115,1115,23168
1116,1116,23287
1117,1117,84030E
1118,1118,22978
1119,1119,84763
1120,1120,22423
1121,1121,85014A
1122,1122,21942
1123,1123,23265
1124,1124,22364
1125,1125,82581
1126,1126,22090
1127,1127,23439
1128,1128,22417
1129,1129,47590B
1130,1130,21026
1131,1131,82552
1132,1132,21506
1133,1133,23263
1134,1134,35953
1135,1135,22639
1136,1136,35646
1137,1137,22858
1138,1138,21986
1139,1139,22720
1140,1140,23227
1141,1141,84006
1142,1142,21262
1143,1143,22423
1144,1144,22948
1145,1145,22779
1146,1146,21975
1147,1147,20975
1148,1148,22269
1149,1149,16016
1150,1150,84029E
1151,1151,23202
1152,1152,21896
1153,1153,17109D
1154,1154,22686
1155,1155,20674
1156,1156,22629
1157,1157,22095
1158,1158,21328
1159,1159,21216
1160,1160,20914
1161,1161,22064
1162,1162,22722
1163,1163,23199
1164,1164,90019A
1165,1165,22554
1166,1166,23174
1167,1167,20724
1168,1168,22865
1169,1169,23206
1170,1170,22733
1171,1171,23221
1172,1172,22554
1173,1173,23102
1174,1174,23167
1175,1175,23483
1176,1176,90185D
1177,1177,21931
1178,1178,21068
1179,1179,20719
1180,1180,23380
1181,1181,22746
1182,1182,22865
1183,1183,23032
1184,1184,22302
1185,1185,85099B
1186,1186,85099B
1187,1187,22774
1188,1188,22186
1189,1189,21520
1190,1190,DOT
1191,1191,23564
1192,1192,21791
1193,1193,21135
1194,1194,22992
1195,1195,21240
1196,1196,20974
1197,1197,35651
1198,1198,85099F
1199,1199,48188
1200,1200,23240
1201,1201,20973
1202,1202,23312
1203,1203,23000
1204,1204,22403
1205,1205,21238
1206,1206,84927F
1207,1207,22577
1208,1208,72351B
1209,1209,23171
1210,1210,21447
1211,1211,23200
1212,1212,22441
1213,1213,48184
1214,1214,22629
1215,1215,21500
1216,1216,21928
1217,1217,85049G
1218,1218,37327
1219,1219,23077
1220,1220,22720
1221,1221,21523
1222,1222,22333
1223,1223,21623
1224,1224,21508
1225,1225,21213
1226,1226,22138
1227,1227,21902
1228,1228,22725
1229,1229,22964
1230,1230,90124A
1231,1231,22138
1232,1232,20914
1233,1233,85099B
1234,1234,20985
1235,1235,21232
1236,1236,23100
1237,1237,21232
1238,1238,21327
1239,1239,22259
1240,1240,22993
1241,1241,23536
1242,1242,21948
1243,1243,21987
1244,1244,23209
1245,1245,22381
1246,1246,23173
1247,1247,22983
1248,1248,16161P
1249,1249,22325
1250,1250,23302
1251,1251,23309
1252,1252,22469
1253,1253,47566
1254,1254,22432
1255,1255,22955
1256,1256,21058
1257,1257,22433
1258,1258,23126
1259,1259,21212
1260,1260,84563A
1261,1261,22960
1262,1262,23078
1263,1263,21402
1264,1264,22660
1265,1265,22953
1266,1266,22847
1267,1267,21528
1268,1268,84920
1269,1269,21706
1270,1270,21733
1271,1271,21810
1272,1272,22814
1273,1273,22605
1274,1274,23076
1275,1275,21744
1276,1276,21976
1277,1277,22070
1278,1278,22885
1279,1279,22423
1280,1280,20726
1281,1281,22384
1282,1282,20974
1283,1283,21366
1284,1284,22536
1285,1285,21111
1286,1286,23173
1287,1287,22748
1288,1288,21929
1289,1289,22891
1290,1290,47559B
1291,1291,21990
1292,1292,22721
1293,1293,21407
1294,1294,84796B
1295,1295,22768
1296,1296,21084
1297,1297,23527
1298,1298,23531
1299,1299,21975
1300,1300,22634
1301,1301,21447
1302,1302,21723
1303,1303,23470
1304,1304,23372
1305,1305,84600
1306,1306,21559
1307,1307,75049L
1308,1308,23289
1309,1309,22699
1310,1310,84991
1311,1311,85099C
1312,1312,16008
1313,1313,22324
1314,1314,21539
1315,1315,21914
1316,1316,21975
1317,1317,22379
1318,1318,22665
1319,1319,22633
1320,1320,20665
1321,1321,DOT
1322,1322,21165
1323,1323,22945
1324,1324,72817
1325,1325,21495
1326,1326,23206
1327,1327,20718
1328,1328,23396
1329,1329,22867
1330,1330,22554
1331,1331,85039A
1332,1332,21259
1333,1333,84375
1334,1334,82582
1335,1335,84692
1336,1336,21086
1337,1337,85064
1338,1338,22355
1339,1339,23190
1340,1340,22596
1341,1341,22780
1342,1342,22950
1343,1343,22411
1344,1344,21755
1345,1345,21790
1346,1346,21977
1347,1347,23345
1348,1348,21181
1349,1349,22570
1350,1350,21328
1351,1351,82494L
1352,1352,22907
1353,1353,23084
1354,1354,22993
1355,1355,22731
1356,1356,21508
1357,1357,21068
1358,1358,22993
1359,1359,22283
1360,1360,23222
1361,1361,DOT
1362,1362,22467
1363,1363,21329
1364,1364,20981
1365,1365,22961
1366,1366,22938
1367,1367,23201
1368,1368,22813
1369,1369,21874
1370,1370,23286
1371,1371,22183
1372,1372,21803
1373,1373,20616
1374,1374,23489
1375,1375,21671
1376,1376,23255
1377,1377,85175
1378,1378,23254
1379,1379,20967
1380,1380,22748
1381,1381,22588
1382,1382,22966
1383,1383,22721
1384,1384,21918
1385,1385,23203
1386,1386,85124B
1387,1387,23002
1388,1388,22429
1389,1389,22208
1390,1390,22970
1391,1391,21327
1392,1392,85114A
1393,1393,22910
1394,1394,47504K
1395,1395,22654
1396,1396,22866
1397,1397,22326
1398,1398,23556
1399,1399,22780
1400,1400,20712
1401,1401,22710
1402,1402,21288
1403,1403,23300
1404,1404,23164
1405,1405,23207
1406,1406,22144
1407,1407,37446
1408,1408,23280
1409,1409,51014C
1410,1410,90124C
1411,1411,21121
1412,1412,22420
1413,1413,22940
1414,1414,23316
1415,1415,21187
1416,1416,85066
1417,1417,22174
1418,1418,22972
1419,1419,22623
1420,1420,21804
1421,1421,22464
1422,1422,21422
1423,1423,21931
1424,1424,85124C
1425,1425,85049E
1426,1426,22979
1427,1427,90003C
1428,1428,22151
1429,1429,71053
1430,1430,23201
1431,1431,21169
1432,1432,23343
1433,1433,21224
1434,1434,21500
1435,1435,22286
1436,1436,22625
1437,1437,23319
1438,1438,16016
1439,1439,23344
1440,1440,22333
1441,1441,84306
1442,1442,23321
1443,1443,22069
1444,1444,15039
1445,1445,21672
1446,1446,22544
1447,1447,22090
1448,1448,22865
1449,1449,22867
1450,1450,82482
1451,1451,21791
1452,1452,22916
1453,1453,82482
1454,1454,20728
1455,1455,21035
1456,1456,22839
1457,1457,22699
1458,1458,21523
1459,1459,46776A
1460,1460,23486
1461,1461,23333
1462,1462,21318
1463,1463,23265
1464,1464,23182
1465,1465,23208
1466,1466,22630
1467,1467,21381
1468,1468,21733
1469,1469,22342
1470,1470,23307
1471,1471,22983
1472,1472,22568
1473,1473,21500
1474,1474,23462
1475,1475,21930
1476,1476,15060B
1477,1477,48184
1478,1478,85194S
1479,1479,22804
1480,1480,22231
1481,1481,22551
1482,1482,85099B
1483,1483,21163
1484,1484,22411
1485,1485,22699
1486,1486,22231
1487,1487,84580
1488,1488,22716
1489,1489,22413
1490,1490,21524
1491,1491,16235
1492,1492,23068
1493,1493,82582
1494,1494,22384
1495,1495,20711
1496,1496,84030E
1497,1497,22686
1498,1498,20725
1499,1499,22961
1500,1500,22584
1501,1501,23103
1502,1502,85032C
1503,1503,22988
1504,1504,22768
1505,1505,22383
1506,1506,22543
1507,1507,22870
1508,1508,22556
1509,1509,21484
1510,1510,79191B
1511,1511,84947
1512,1512,22355
1513,1513,47590B
1514,1514,22273
1515,1515,23191
1516,1516,22762
1517,1517,22482
1518,1518,85064
1519,1519,20728
1520,1520,82001S
1521,1521,22990
1522,1522,21876
1523,1523,20977
1524,1524,21329
1525,1525,22289
1526,1526,17012B
1527,1527,22398
1528,1528,22906
1529,1529,23203
1530,1530,22197
1531,1531,84947
1532,1532,21811
1533,1533,22625
1534,1534,22112
1535,1535,22712
1536,1536,48173C
1537,1537,21669
1538,1538,21080
1539,1539,21894
1540,1540,22173
1541,1541,15060B
1542,1542,21870
1543,1543,21385
1544,1544,15036
1545,1545,21733
1546,1546,22499
1547,1547,21544
1548,1548,22083
1549,1549,22665
1550,1550,21892
1551,1551,22666
1552,1552,21224
1553,1553,22970
1554,1554,22560
1555,1555,23504
1556,1556,22070
1557,1557,84509A
1558,1558,21038
1559,1559,23480
1560,1560,48185
1561,1561,23566
1562,1562,22839
1563,1563,21912
1564,1564,20659
1565,1565,37343
1566,1566,22927
1567,1567,21671
1568,1568,22617
1569,1569,20828
1570,1570,21158
1571,1571,84968A
1572,1572,23306
1573,1573,16238
1574,1574,84050
1575,1575,23170
1576,1576,85053
1577,1577,22377
1578,1578,22423
1579,1579,47590B
1580,1580,22964
1581,1581,84970L
1582,1582,21892
1583,1583,23503
1584,1584,22867
1585,1585,22663
1586,1586,20725
1587,1587,21441
1588,1588,22534
1589,1589,23128
1590,1590,22223
1591,1591,23035
1592,1592,21485
1593,1593,21192
1594,1594,22992
1595,1595,22696
1596,1596,23171
1597,1597,70006
1598,1598,22519
1599,1599,22727
1600,1600,79321
1601,1601,85066
1602,1602,21428
1603,1603,22111
1604,1604,23319
1605,1605,22748
1606,1606,22423
1607,1607,21867
1608,1608,22111
1609,1609,22135
1610,1610,21156
1611,1611,23344
1612,1612,22999
1613,1613,22964
1614,1614,21816
1615,1615,21169
1616,1616,22467
1617,1617,22554
1618,1618,22385
1619,1619,22631
1620,1620,22576
1621,1621,20749
1622,1622,23298
1623,1623,22961
1624,1624,84347
1625,1625,21498
1626,1626,21125
1627,1627,21790
1628,1628,71496A
1629,1629,22661
1630,1630,22646
1631,1631,48116
1632,1632,84912A
1633,1633,22964
1634,1634,22832
1635,1635,22756
1636,1636,71477
1637,1637,20992
1638,1638,75049L
1639,1639,21756
1640,1640,21636
1641,1641,21871
1642,1642,79321
1643,1643,21116
1644,1644,22961
1645,1645,22625
1646,1646,21143
1647,1647,84674
1648,1648,22553
1649,1649,84997b
1650,1650,23111
1651,1651,23438
1652,1652,22383
1653,1653,22139
1654,1654,48111
1655,1655,22637
1656,1656,21071
1657,1657,84692
1658,1658,47590A
1659,1659,22098
1660,1660,84997D
1661,1661,35970
1662,1662,21314
1663,1663,23084
1664,1664,22553
1665,1665,84920
1666,1666,22669
1667,1667,23198
1668,1668,22916
1669,1669,22624
1670,1670,23077
1671,1671,22178
1672,1672,21915
1673,1673,22446
1674,1674,22133
1675,1675,22114
1676,1676,84032A
1677,1677,22417
1678,1678,22138
1679,1679,21790
1680,1680,22981
1681,1681,22906
1682,1682,21156
1683,1683,22584
1684,1684,90098
1685,1685,21212
1686,1686,23158
1687,1687,22776
1688,1688,21014
1689,1689,22631
1690,1690,21259
1691,1691,21620
1692,1692,22379
1693,1693,15056BL
1694,1694,21155
1695,1695,47590A
1696,1696,23221
1697,1697,82483
1698,1698,85131B
1699,1699,84997C
1700,1700,22458
1701,1701,22488
1702,1702,22725
1703,1703,23342
1704,1704,23557
1705,1705,23485
1706,1706,20839
1707,1707,21770
1708,1708,21928
1709,1709,20974
1710,1710,23434
1711,1711,20829
1712,1712,21556
1713,1713,22424
1714,1714,72232
1715,1715,22661
1716,1716,23300
1717,1717,21239
1718,1718,22602
1719,1719,21485
1720,1720,23061
1721,1721,23209
1722,1722,21172
1723,1723,22355
1724,1724,85014B
1725,1725,23469
1726,1726,23175
1727,1727,23343
1728,1728,22666
1729,1729,20679
1730,1730,23307
1731,1731,84832
1732,1732,21673
1733,1733,22659
1734,1734,22355
1735,1735,23238
1736,1736,22191
1737,1737,22193
1738,1738,22995
1739,1739,71053
1740,1740,35961
1741,1741,20665
1742,1742,23328
1743,1743,84378
1744,1744,84508B
1745,1745,23034
1746,1746,21535
1747,1747,22567
1748,1748,20914
1749,1749,85066
1750,1750,22646
1751,1751,23084
1752,1752,21671
1753,1753,23320
1754,1754,22720
1755,1755,23238
1756,1756,23300
1757,1757,22120
1758,1758,20981
1759,1759,22382
1760,1760,21777
1761,1761,21912
1762,1762,23005
1763,1763,48138
1764,1764,21224
1765,1765,22759
1766,1766,21245
1767,1767,20728
1768,1768,82583
