157,536617,13941
158,536618,17017
159,536619,17017
160,536620,14135
161,536621,13108
162,536623,15601
163,536624,13418
164,536626,13418
165,536627,15658
166,536628,17850
167,536629,17850
168,536630,17850
169,536631,17850
170,536632,14388
171,536633,14901
172,536634,18041
173,536635,15955
174,536636,15070
175,536637,18041
176,536638,16244
177,536639,15111
178,536640,
179,536641,12748
180,536643,14390
181,536663,16546
182,536667,15260
183,536670,15260
184,536671,13305
185,536672,14491
186,536673,14060
187,536674,15923
188,536676,16752
189,536681,17287
190,536685,17850
191,536688,17850
192,536690,17850
193,536693,17850
194,536698,15363
195,536707,12915
196,536732,15544
197,536733,15738
198,536735,17381
199,536736,17381
200,536738,15827
201,536739,14180
202,536740,15827
203,536741,13117
204,536742,16916
205,536743,17964
206,536744,14466
207,536745,17235
208,536746,16510
209,536747,17802
210,536748,15107
211,536749,17976
212,536750,17850
213,536751,17850
214,536752,17850
215,536753,17850
216,536754,14449
217,536755,
218,536756,
219,536759,16781
220,536761,13491
221,536762,16186
222,536763,17685
223,536764,
224,536765,
225,536769,17581
226,536771,17581
227,536777,15732
228,536778,13138
229,536779,15823
230,536780,
231,536781,17460
232,536782,17567
233,536783,15061
234,536784,15061
235,536785,15061
236,536786,15061
237,536787,17850
238,536788,15061
239,536789,17850
240,536790,17850
241,536791,17850
242,536792,15061
243,536793,16203
244,536794,13767
245,536795,15640
246,536796,15574
247,536797,16770
248,536798,17838
249,536799,17228
250,536800,14829
251,536801,
252,536802,17412
253,536803,14911
254,536804,14031
255,536805,14775
256,536806,12971
257,536808,17659
258,536809,15299
259,536810,15299
260,536811,15299
261,536813,15646
262,536819,13402
263,536821,17757
264,536823,13011
265,536824,13798
266,536830,16754
267,536831,16029
268,536832,16634
269,536833,18239
270,536834,14576
271,536835,13145
272,536836,18168
273,536837,14395
274,536838,14865
275,536839,15093
276,536840,12738
277,536841,16150
278,536842,17552
279,536843,17552
280,536844,14236
281,536845,17961
282,536846,14573
283,536847,17135
284,536848,13408
285,536849,17396
286,536851,12967
287,536852,12686
288,536856,13370
289,536857,16883
290,536858,13520
291,536859,12841
292,536860,16905
293,536861,12427
294,536862,
295,536863,17967
296,536864,
297,536865,
298,536866,
299,536874,16891
300,536876,
301,536883,
302,536884,14589
303,536885,
304,536890,14156
305,536920,
306,536938,14680
307,536941,
308,536942,
309,536943,17884
310,536944,12557
311,536945,14083
312,536946,13013
313,536947,13013
314,536954,17809
315,536956,14210
316,536957,17809
317,536960,16477
318,536967,12600
319,536968,16013
320,536969,16013
321,536970,17949
322,536971,12779
323,536972,16926
324,536973,17787
325,536974,12682
326,536975,14911
327,536976,14723
328,536977,17954
329,536980,17819
330,536981,14723
331,536982,
332,536983,12712
333,536984,17841
334,536985,15373
335,536986,16140
336,536987,17198
337,536988,17238
338,536989,17238
339,536990,12793
340,536991,
341,536992,15769
342,536993,14396
343,536994,14898
344,536995,
345,536996,
346,536997,
347,536998,
348,536999,
349,537000,
350,537001,
351,537002,
352,537003,
353,537004,
354,537005,
355,537006,
356,537007,
357,537008,
358,537009,
359,537010,
360,537011,
361,537012,
362,537013,
363,537014,
364,537015,
365,537016,
366,537017,
367,537018,
368,537019,
369,537020,
370,537021,
371,537022,12725
372,537023,16725
373,537025,
374,537026,12395
375,537027,
376,537028,
377,537029,
378,537030,16455
379,537031,16455
380,537032,
381,537034,13081
382,537035,13081
383,537036,15545
384,537037,17243
385,537038,15465
386,537040,13089
387,537041,16033
388,537042,13838
389,537044,18055
390,537045,15038
391,537046,18109
392,537047,13069
393,537048,13069
394,537049,16241
395,537050,14800
396,537051,15708
397,537052,16839
398,537053,16168
399,537054,16931
400,537055,16814
401,537057,15351
402,537058,13269
403,537059,14813
404,537065,12567
405,537067,14813
406,537077,17062
407,537081,15332
408,537086,15332
409,537090,15332
410,537111,14810
411,537117,16353
412,537126,18118
413,537127,13831
414,537128,12841
415,537129,13506
416,537130,17796
417,537131,15716
418,537133,18156
419,537134,16983
420,537135,17059
421,537136,12748
422,537137,16327
423,537138,17211
424,537139,17026
425,537140,12748
426,537141,15570
427,537142,12748
428,537144,15880
429,537153,16718
430,537154,15808
431,537155,12748
432,537156,17858
433,537158,16393
434,537159,14527
435,537160,14161
436,537163,17863
437,537176,16411
438,537179,13767
439,537192,16402
440,537193,15023
441,537194,17402
442,537195,15311
443,537196,15426
444,537197,12647
445,537198,12647
446,537199,15894
447,537200,15867
448,537201,12472
449,537202,14506
450,537204,15555
451,537205,13034
452,537206,15235
453,537207,17402
454,537208,15889
455,537209,14606
456,537210,15953
457,537211,16143
458,537212,12720
459,537213,12748
460,537214,16422
461,537215,12747
462,537216,15502
463,537217,15502
464,537218,12763
465,537219,14081
466,537220,
467,537221,17965
468,537222,14404
469,537223,13579
470,537224,13174
471,544796,16208
472,544797,13489
473,544798,17063
474,544799,17063
475,544800,15687
476,544801,16145
477,544802,13149
478,544803,14606
479,544804,17504
480,544805,18068
481,544806,15932
482,544807,12823
483,544808,14562
484,544809,16692
485,544810,17675
486,544811,12471
487,544812,
488,544813,15984
489,544815,17171
490,544816,13090
491,544817,12437
492,544818,12437
493,544819,12748
494,544820,
495,544821,12971
496,544822,18231
497,544823,14004
498,544824,17139
499,544825,15606
500,544826,14513
501,544832,
502,544833,15974
503,544834,
504,544835,17830
505,544836,17613
506,544837,15910
507,544838,12565
508,544839,14841
509,544846,16719
510,544847,16086
511,544885,14243
512,544886,12582
513,544887,17364
514,544888,14231
515,544892,14527
516,544893,17865
517,544894,15805
518,544895,14189
519,544896,17867
520,544898,14880
521,544899,13118
522,544900,15121
523,544903,18065
524,544904,13018
525,544905,17117
526,544906,17017
527,544907,12945
528,544908,18056
529,544909,14298
530,544910,16072
531,544911,16838
532,544912,18198
533,544913,15543
534,544914,16722
535,544915,13777
536,544916,17377
537,544917,13751
538,544918,13081
539,544919,13725
540,544920,13081
541,544921,17090
542,544922,15847
543,544923,12877
544,544924,13851
545,544925,16997
546,544926,13468
547,544926,13468
548,544927,
549,544928,
550,544929,15189
551,544930,17472
552,544931,13501
553,544932,16133
554,544933,12633
555,544934,13345
556,544935,13870
557,544936,15769
558,544937,12839
559,544938,
560,544939,17034
561,544940,16592
562,544941,12841
563,544942,15544
564,544943,15845
565,544944,14541
566,544945,17735
567,544968,13458
568,544969,15712
569,544970,13362
570,544996,12474
571,544998,14470
572,544999,17388
573,545000,15281
574,545001,16841
575,545002,13001
576,545004,13753
577,545011,13666
578,545012,13666
579,545013,13093
580,545014,18223
581,545015,13742
582,545016,16473
583,545017,12361
584,545018,14481
585,545019,15093
586,545020,13792
587,545021,17663
588,545022,12921
589,545023,12921
590,545024,
591,545025,
592,545026,15939
593,545027,
594,545028,13973
595,545029,14541
596,545030,13798
597,545031,15990
598,545032,14051
599,545034,13493
600,545035,15078
601,545036,14573
602,545037,14532
603,545038,13684
604,545039,17243
605,545041,14952
606,545042,13261
607,545043,16407
608,545044,15738
609,545045,15708
610,545046,16598
611,545047,14147
612,545048,14810
613,545049,15046
614,545050,15951
615,545051,12599
616,545052,13971
617,545053,17516
618,545054,14472
619,545055,17516
620,545056,16745
621,545057,13630
622,545058,13767
623,545059,14157
624,545060,15547
625,545061,15547
626,545062,12748
627,545063,14606
628,545064,13636
629,545065,12431
630,545066,13610
631,545067,17894
632,545069,14745
633,545070,16493
634,545071,15996
635,545072,12781
636,545073,14036
637,545074,17655
638,545075,14211
639,545076,15235
640,545077,14616
641,545078,
642,545079,18283
643,545080,13004
644,545081,16057
645,545082,16992
646,545083,15724
647,545084,12458
648,545085,15039
649,545086,12678
650,545087,16422
651,545103,15039
652,545105,12598
653,545127,
654,545135,
655,545140,12464
656,545148,13675
657,545149,15062
658,545150,14227
659,545151,16668
660,545152,15227
661,545153,16667
662,545154,12921
663,545155,14527
664,545156,13509
665,545157,14239
666,545158,15874
667,545159,12748
668,545160,
669,545161,16187
670,545162,16187
671,545163,16607
672,545164,16458
673,545165,16339
674,545166,17027
675,545170,14078
676,545176,
677,545180,12728
678,545181,12509
679,545182,14046
680,545183,15570
681,545184,13292
682,545185,16027
683,545186,17841
684,545187,16427
685,545188,14056
686,545190,15656
687,545191,12811
688,545213,16518
689,545214,17165
690,545215,
691,545216,
692,545217,
693,545218,17462
694,545219,
695,545220,14620
696,545221,14740
697,545222,13880
698,545223,16462
699,545224,17068
700,545225,12971
701,545226,12428
702,545227,12428
703,545228,16078
704,545229,16915
705,545230,
706,545231,15194
707,545232,15676
708,545233,18044
709,545234,18075
710,545235,12683
711,545236,
712,545237,15709
713,545238,15241
714,545276,12933
715,545279,17811
716,545287,15971
717,545288,15311
718,545289,14732
719,545290,14688
720,545294,17965
721,545295,12709
722,545299,
723,545300,15092
724,545301,12679
725,545302,14506
726,545303,15319
727,545304,16212
728,545305,15257
729,545306,17027
730,545308,14656
731,545309,13884
732,545310,15456
733,545311,15660
734,545312,15456
735,545313,15953
736,545314,12866
737,545315,
738,545316,
739,545317,
740,545318,14676
741,545319,16839
742,545320,14156
743,545321,12747
744,545322,13599
745,545323,12352
746,545324,13110
747,545325,16525
748,545326,14560
749,545327,13166
750,545328,16389
751,545331,17961
752,545332,12352
753,545333,
754,545334,15750
755,545336,12428
756,545337,15984
757,545338,17449
758,545339,14292
759,545340,15416
760,545341,17949
761,545342,13497
762,545343,15733
763,545344,16678
764,545345,14180
765,545346,12834
766,545347,13094
767,545348,12913
768,545349,18118
769,545377,14606
770,545398,13722
771,545399,14934
772,545400,17048
773,545401,
774,545402,
775,545408,15067
776,545410,16670
777,545411,16128
778,545412,15061
779,545413,15061
780,545414,12980
781,545415,15641
782,545416,17770
783,545417,15622
784,545418,14473
785,545419,15104
786,545423,15643
787,545424,
788,545425,16792
789,545426,15189
790,545427,16792
791,545428,14239
792,545429,15031
793,545430,15636
794,545431,12873
795,545433,17923
796,545435,16217
797,545441,14657
798,545445,17738
799,545447,17426
800,545448,12753
801,545459,17576
802,545460,13230
803,545460,13230
804,545461,14388
805,545462,17567
806,545463,13784
807,545464,
808,545465,16957
809,545466,18102
810,545467,15304
811,545468,16571
812,545469,17646
813,545470,14483
814,545471,15087
815,545474,16709
816,545475,12415
817,545477,14573
818,545503,15719
819,545505,17856
820,545512,17389
821,545514,15053
822,545515,12727
823,545517,12727
824,545518,18218
825,545519,16159
826,545521,17995
827,545522,15596
828,545523,14524
829,545524,17374
830,545526,17789
831,545530,17416
832,545533,12524
833,545534,17652
834,545535,13199
835,545536,12417
836,545543,13476
837,545544,14057
838,545545,17841
839,545546,
840,545547,
841,545548,
842,545549,
843,545550,18041
844,545551,
845,545552,
846,545553,
847,545554,
848,545555,17757
849,545557,12500
850,545558,17873
851,545559,15005
852,545560,
853,545561,
854,545562,
855,545563,
856,545564,
857,545565,
858,545566,
859,545567,
860,545568,
861,545570,12817
862,545571,17700
863,545573,15393
864,545574,13959
865,545575,13014
866,545576,15611
867,545577,14702
868,545578,13715
869,545579,17508
870,545580,13931
871,545581,
872,545582,13694
873,545583,12553
874,545584,
875,545585,12541
876,545586,
877,545587,14796
878,545588,13382
879,545589,17001
880,545590,15220
881,545591,17581
882,545592,17581
883,545593,17581
884,545595,14570
885,545596,14447
886,545597,14570
887,545598,
888,545599,
889,545600,
890,545601,15827
891,545602,17315
892,545603,15827
893,545630,14466
894,545634,14911
895,545635,13557
896,545636,16449
897,545637,15514
898,545638,13113
899,545644,16333
900,545645,12755
901,545646,14779
902,545647,12547
903,545648,17325
904,545649,14995
905,545651,
906,545652,16414
907,545653,15311
908,545654,15681
909,545655,14670
910,545656,14057
911,545657,14911
912,545658,14670
913,545659,15675
914,545660,17191
915,545661,15358
916,545662,15358
917,545663,13491
918,545664,12584
919,545665,17535
920,545666,
921,545667,
922,554112,17611
923,554113,16700
924,554114,15292
925,554115,15938
926,554116,14514
927,554116,14514
928,554117,13758
929,554118,16592
930,554119,16592
931,554120,16592
932,554121,17690
933,554122,15705
934,554123,16818
935,554124,13339
936,554125,13885
937,554126,12431
938,554128,
939,554129,14189
940,554130,17949
941,554131,13988
942,554132,12360
943,554133,
944,554134,12583
945,554135,12877
946,554137,12708
947,554138,14239
948,554139,14911
949,554141,14189
950,554142,15288
951,554143,
952,554144,
953,554145,
954,554146,13479
955,554147,12423
956,554148,
957,554149,
958,554151,14049
959,554155,12757
960,554156,13798
961,554157,18283
962,554158,15563
963,554159,12464
964,554160,17841
965,554161,12464
966,554162,16722
967,554163,14573
968,554164,14364
969,554181,13078
970,554202,13546
971,554207,14573
972,554261,16033
973,554262,17715
974,554263,12474
975,554264,15602
976,554265,
977,554267,
978,554268,15311
979,554269,13223
980,554270,15046
981,554271,16422
982,554272,12901
983,554274,16266
984,554275,14903
985,554276,
986,554277,12901
987,554278,13831
988,554279,17723
989,554280,14817
990,554281,18160
991,554282,15769
992,554283,17686
993,554284,17686
994,554285,
995,554286,17686
996,554287,
997,554289,15434
998,554293,
999,554299,
1000,554301,12757
1001,554305,12757
1002,554306,15734
1003,554307,12989
1004,554309,12989
1005,554310,
1006,554311,
1007,554312,
1008,554313,
1009,554314,
1010,554315,16086
1011,554316,
1012,554317,
1013,554318,
1014,554319,
1015,554320,
1016,554321,
1017,554322,17512
1018,554323,16729
1019,554324,12712
1020,554325,12621
1021,554326,13737
1022,554328,
1023,554329,15796
1024,554337,17920
1025,554347,16523
1026,554348,13523
1027,554349,14191
1028,554350,13523
1029,554351,15132
1030,554352,
1031,554353,14258
1032,554354,15987
1033,554355,16992
1034,554356,12670
1035,554357,15987
1036,554358,17450
1037,554359,13590
1038,554360,
1039,554362,17811
1040,554363,12647
1041,554364,16029
1042,554365,13089
1043,554366,17450
1044,554367,13089
1045,554368,13267
1046,554369,13267
1047,554370,13267
1048,554371,17659
1049,554372,13842
1050,554375,18044
1051,554376,15719
1052,554377,
1053,554378,
1054,554379,14047
1055,554380,16709
1056,554381,16709
1057,554382,17365
1058,554392,14534
1059,554415,18202
1060,554421,18202
1061,554424,14527
1062,554432,
1063,554436,
1064,554441,13213
1065,554465,13534
1066,554483,13771
1067,554484,13854
1068,554485,18018
1069,554487,16919
1070,554488,
1071,554489,17272
1072,554490,17058
1073,554491,14606
1074,554492,13168
1075,554494,16327
1076,554495,17961
1077,554496,18173
1078,554497,15819
1079,554498,15314
1080,554502,14289
1081,554503,14163
1082,554504,17719
1083,554505,17521
1084,554506,14083
1085,554507,15513
1086,554508,13213
1087,554509,17375
1088,554510,17389
1089,554511,
1090,554512,
1091,554513,14057
1092,554514,
1093,554515,15042
1094,554520,17841
1095,554524,14738
1096,554526,
1097,554534,16923
1098,554538,
1099,554542,15194
1100,554543,16091
1101,554545,13102
1102,554546,
1103,554547,13102
1104,554549,12747
1105,554550,
1106,554551,
1107,554552,13694
1108,554553,
1109,554554,13694
1110,554555,12437
1111,554556,13098
1112,554557,15804
1113,554559,
1114,554560,13317
1115,554561,13317
1116,554570,13728
1117,554579,18229
1118,554597,15140
1119,554598,13263
1120,554603,14593
1121,554617,14593
1122,554627,
1123,554628,15039
1124,554629,15882
1125,554630,13268
1126,554631,15882
1127,554632,14287
1128,554633,14287
1129,554634,
1130,554635,13069
1131,554636,16763
1132,554637,14688
1133,554638,14810
1134,554639,17955
1135,554640,14680
1136,554641,17770
1137,554642,14646
1138,554643,16133
1139,554644,15311
1140,554645,17770
1141,554646,17790
1142,554647,14705
1143,554648,12562
1144,554649,16133
1145,554650,12681
1146,554651,12779
1147,554652,
1148,554653,
1149,554654,12815
1150,554655,12924
1151,554656,17663
1152,554658,12839
1153,554663,14985
1154,554664,14397
1155,554665,14336
1156,554666,13599
1157,554667,15727
1158,554668,18226
1159,554669,15203
1160,554670,18044
1161,554671,14009
1162,554672,14415
1163,554673,
1164,554674,14522
1165,554675,
1166,554676,
1167,554677,
1168,554678,
1169,554679,
1170,554680,
1171,554681,
1172,554682,14085
1173,554683,
1174,554684,16448
1175,554694,
1176,554695,16161
1177,554696,
1178,554697,14584
1179,554698,16678
1180,554699,12613
1181,554700,12613
1182,554701,12974
1183,554702,15805
1184,554703,15281
1185,554704,15658
1186,554705,12910
1187,554706,12910
1188,554707,14101
1189,554708,16449
1190,554709,15769
1191,554710,15769
1192,554711,12654
1193,554712,16873
1194,554713,12654
1195,554714,
1196,554718,12942
1197,554756,16837
1198,554762,16837
1199,554765,16837
1200,554770,14911
1201,554776,14911
1202,554787,16356
1203,554788,12987
1204,554789,16966
1205,554791,14911
1206,554792,12547
1207,554794,12720
1208,554795,14210
1209,554798,15189
1210,554808,17059
1211,554809,16838
1212,554810,14816
1213,554811,
1214,554812,15005
1215,554813,15852
1216,554814,16609
1217,554815,13798
1218,554816,17550
1219,554817,15622
1220,554818,13199
1221,554819,17550
1222,554820,15622
1223,554821,13199
1224,554822,12937
1225,554823,16624
1226,554824,15785
1227,554825,16843
1228,554826,12493
1229,554827,14646
1230,554828,
1231,554829,
1232,554830,
1233,554831,
1234,554832,16092
1235,554834,17416
1236,554835,15241
1237,554836,13015
1238,554837,14584
1239,554838,18232
1240,554839,14056
1241,554840,12684
1242,554841,
1243,554842,14740
1244,554843,13911
1245,554844,18073
1246,554845,17450
1247,554850,17739
1248,554852,
1249,554853,16839
1250,554854,16369
1251,554855,15172
1252,554857,
1253,554858,17042
1254,554859,14828
1255,554860,15249
1256,554861,12633
1257,554865,14280
1258,554866,13488
1259,554868,13135
1260,554869,16525
1261,554906,14194
1262,554907,
1263,554915,16133
1264,554916,17345
1265,554917,15104
1266,554918,17345
1267,554919,13225
1268,554920,16275
1269,554921,13854
1270,554922,14735
1271,554923,14735
1272,554924,12748
1273,554927,16726
1274,554928,
1275,554929,13018
1276,554930,15939
1277,554932,12999
1278,554933,13232
1279,554934,12971
1280,554935,14338
1281,554936,12971
1282,554937,15402
1283,554938,12876
1284,554939,15311
1285,554940,12494
1286,554941,16016
1287,554942,17841
1288,554943,13798
1289,554944,18073
1290,554945,
1291,554946,18242
1292,554947,12748
1293,554948,14447
1294,554949,14092
1295,554950,14227
1296,554951,16323
1297,554952,14227
1298,554953,14227
1299,554954,14227
1300,554955,17412
1301,554956,
1302,554957,
1303,554958,
1304,554959,
1305,554960,
1306,554961,
1307,554962,
1308,554963,14625
1309,554964,15867
1310,554965,14560
1311,554966,16034
1312,554967,
1313,554968,17961
1314,554969,14976
1315,554974,14031
1316,554975,17819
1317,554976,15046
1318,554977,16444
1319,554978,16889
1320,554979,16931
1321,554980,17613
1322,554981,17613
1323,554982,17152
1324,554984,17152
1325,554985,12426
1326,554986,14451
1327,554987,14823
1328,554988,15897
1329,554989,15897
1330,554990,16567
1331,554991,14823
1332,554992,16686
1333,554993,17051
1334,554994,14606
1335,554995,18109
1336,554996,16407
1337,554997,16746
1338,554998,15925
1339,554999,15547
1340,555000,18232
1341,555001,16566
1342,555002,17682
1343,555003,12787
1344,555004,13549
1345,555005,16656
1346,555007,13694
1347,555008,17061
1348,555009,17340
1349,555010,17450
1350,555011,16168
1351,555012,16814
1352,555015,16558
1353,555016,13113
1354,555017,16801
1355,555025,17648
1356,555028,17648
1357,555070,15863
1358,555073,16470
1359,555075,16013
1360,555076,13900
1361,555077,17975
1362,555091,12748
1363,555092,16483
1364,555093,12720
1365,555094,13398
1366,555095,12540
1367,555096,12682
1368,555097,16333
1369,555098,16333
1370,555099,16333
1371,555101,13070
1372,555102,14819
1373,555103,17454
1374,555104,17949
1375,555106,12790
1376,555107,12594
1377,555108,18231
1378,555109,16023
1379,555110,17841
1380,555111,16434
1381,555112,17725
1382,555113,18190
1383,555114,13571
1384,555115,
1385,555116,16919
1386,555119,15163
1387,555124,18204
1388,555125,13481
1389,555127,15241
1390,555133,16810
1391,555147,13505
1392,555149,
1393,555150,
1394,555156,15643
1395,555157,15643
1396,555158,14842
1397,555159,15124
1398,555160,14646
1399,555161,12423
1400,555162,12473
1401,555164,14646
1402,555194,16422
1403,555195,15240
1404,555198,15916
1405,555199,14606
1406,555200,17315
1407,555201,16969
1408,555202,16813
1409,555203,17191
1410,555207,16818
1411,555213,13094
1412,555232,14597
1413,555233,13917
1414,555234,14515
1415,555240,15039
1416,555241,14377
1417,555242,16424
1418,555243,13475
1419,555245,14800
1420,555247,14315
1421,555249,17472
1422,555250,
1423,555251,13062
1424,555257,17596
1425,555259,13069
1426,555260,13263
1427,555263,15192
1428,555264,17757
1429,555266,15611
1430,555270,17723
1431,555275,
1432,555276,
1433,563189,12682
1434,563190,
1435,563191,16678
1436,563192,16745
1437,563193,
1438,563194,17858
1439,563195,
1440,563196,14406
1441,563198,15270
1442,563199,16326
1443,563200,13838
1444,563201,13838
1445,563202,12722
1446,563203,16525
1447,563204,17048
1448,563205,14040
1449,563206,17613
1450,563208,14040
1451,563209,13527
1452,563210,16466
1453,563211,17049
1454,563212,17800
1455,563213,16115
1456,563214,16370
1457,563215,15683
1458,563216,17841
1459,563217,13515
1460,563227,14301
1461,563228,17988
1462,563229,17988
1463,563230,15376
1464,563231,14658
1465,563233,17988
1466,563234,13621
1467,563235,15939
1468,563236,17252
1469,563237,14321
1470,563238,15093
1471,563239,15048
1472,563241,12758
1473,563242,17173
1474,563243,18241
1475,563244,
1476,563245,16272
1477,563245,16272
1478,563246,13089
1479,563247,13089
1480,563248,14702
1481,563250,15624
1482,563251,12919
1483,563252,17655
1484,563253,15218
1485,563254,15218
1486,563255,14527
1487,563256,18143
1488,563257,13799
1489,563259,17958
1490,563260,16668
1491,563261,16836
1492,563262,15311
1493,563264,13720
1494,563268,13940
1495,563288,12656
1496,563300,16774
1497,563328,14606
1498,563333,15996
1499,563345,12619
1500,563346,14282
1501,563347,16961
1502,563348,13078
1503,563349,14623
1504,563350,14498
1505,563351,16902
1506,563352,15706
1507,563353,15480
1508,563354,15271
1509,563355,14156
1510,563356,16210
1511,563357,13277
1512,563358,17858
1513,563359,
1514,563360,15023
1515,563361,15315
1516,563362,15114
1517,563364,14466
1518,563365,15373
1519,563366,15373
1520,563367,16133
1521,563368,13995
1522,563369,13394
1523,563370,16153
1524,563371,14006
1525,563372,15653
1526,563373,12569
1527,563374,13953
1528,563376,15752
1529,563377,15002
1530,563381,15768
1531,563382,18221
1532,563383,14407
1533,563384,17315
1534,563404,16303
1535,563411,16927
1536,563425,15140
1537,563426,15140
1538,563427,16470
1539,563428,13159
1540,563429,13999
1541,563430,14918
1542,563431,16266
1543,563432,16713
1544,563434,14057
1545,563435,16131
1546,563436,16131
1547,563437,14232
1548,563438,13743
1549,563439,
1550,563440,13189
1551,563441,13140
1552,563442,17637
1553,563443,12641
1554,563444,16033
1555,563445,
1556,563447,
1557,563448,15220
1558,563449,
1559,563450,16523
1560,563451,18241
1561,563452,
1562,563453,
1563,563454,13305
1564,563465,16168
1565,563467,
1566,563468,16168
1567,563476,17682
1568,563477,17097
1569,563480,
1570,563482,17097
1571,563498,17719
1572,563499,13470
1573,563500,15856
1574,563501,15856
1575,563502,12722
1576,563503,16488
1577,563504,16218
1578,563505,17865
1579,563506,17398
1580,563507,14414
1581,563508,16133
1582,563509,16092
1583,563510,15734
1584,563518,12421
1585,563522,17975
1586,563532,17511
1587,563533,16241
1588,563534,14323
1589,563538,17841
1590,563540,12473
1591,563543,15039
1592,563544,17937
1593,563545,15039
1594,563546,16729
1595,563547,
1596,563548,12528
1597,563549,
1598,563550,14194
1599,563551,17757
1600,563552,17656
1601,563555,16755
1602,563556,17706
1603,563557,15786
1604,563558,14156
1605,563559,14156
1606,563560,12971
1607,563561,18073
1608,563562,16029
1609,563563,16029
1610,563564,16633
1611,563565,17338
1612,563566,13655
1613,563567,13004
1614,563568,
1615,563569,18257
1616,563571,15541
1617,563572,16734
1618,563573,16734
1619,563574,15827
1620,563575,17949
1621,563576,12748
1622,563578,12949
1623,563579,
1624,563580,16706
1625,563584,15122
1626,563585,17070
1627,563588,17450
1628,563589,17450
1629,563590,17450
1630,563597,14305
1631,563613,12688
1632,563614,12415
1633,563615,16945
1634,563616,13027
1635,563617,15301
1636,563618,15400
1637,563619,12839
1638,563620,13014
1639,563621,13113
1640,563622,15189
1641,563623,15189
1642,563626,16187
1643,563638,15311
1644,563650,
1645,563652,
1646,563656,15615
1647,563657,15615
1648,563658,15505
1649,563659,13694
1650,563660,13694
1651,563661,13048
1652,563662,12729
1653,563674,14132
1654,563680,18272
1655,563684,17386
1656,563685,14911
1657,563686,13098
1658,563687,
1659,563688,16767
1660,563689,15743
1661,563690,15152
1662,563691,13668
1663,563692,17243
1664,563694,14741
1665,563695,13617
1666,563696,12962
1667,563697,16813
1668,563698,14667
1669,563699,13381
1670,563700,
1671,563701,
1672,563702,
1673,563703,13273
1674,563704,
1675,563705,17736
1676,563706,14189
1677,563707,16626
1678,563708,17001
1679,563709,15472
1680,563710,17742
1681,563711,16928
1682,563712,12680
1683,563714,14565
1684,563715,
1685,563717,
1686,563718,15144
1687,563719,13576
1688,563720,15867
1689,563721,15232
1690,563722,17720
1691,563723,13319
1692,563726,16582
1693,563727,15797
1694,563728,17045
1695,563729,14051
1696,563730,14221
1697,563731,17576
1698,563732,15125
1699,563733,18225
1700,563734,14064
1701,563735,16743
1702,563736,13784
1703,563737,16261
1704,563738,15024
1705,563739,17750
1706,563740,17747
1707,563741,14759
1708,563742,17929
1709,563743,12828
1710,563744,13266
1711,563745,15159
1712,563746,14745
1713,563747,13089
1714,563748,16170
1715,563749,12360
1716,563750,16122
1717,563753,12513
1718,563754,15396
1719,563755,17612
1720,563756,12418
1721,563764,14606
1722,563771,17841
1723,563776,12600
1724,563808,12626
1725,563812,16249
1726,563818,13327
1727,563819,14062
1728,563820,
1729,563821,14533
1730,563822,16184
1731,563830,16638
1732,563831,18081
1733,563832,16419
1734,563833,14755
1735,563834,14401
